id;description;label
907324466614;ТЕХНИКА БЕЗОПАСНОСТИ ПРЕВЫШЕ ВСЕГО! ;Развлечения и юмор
907324566828;Новорожденный щенок замерзал в снегу. Всё же у нег ;Животные
907326198192;Зачётный судак на мандулу🎣😊 ;Увлечения и хобби
907326995376;Трофей от нашего подписчика Игоря Беспалого ;Увлечения и хобби
907333679337;"""Дети плачут, муж расстроен. Взгляд заранее тосклив"" ";Развлечения и юмор
907334147238;"""Москва, МО Взрослый парень кане корсо ГРЕЙ в хорош"" ";Животные
907334170296;"""Добрый день! Муром. Вербовский пруд"" ";Путешествия
907336557541;"""Никольский собор, Можайск.   Фото: Татьяна Беляков"" ";Путешествия
907337042170;"""Окрестности посёлка Туим. Ширинский район."" ";Путешествия
907337212847;;Философия и религия
907337648117;;Развлечения и юмор
907338880952;;Развлечения и юмор
907338981769;"""Остренькая капуста быстрого приготовления. Капус"" ";Кулинария
907340366230;"""Салат с курицей и черносливом Понадобится:-300 г"" ";Кулинария
907342522770;Вкуснейшие фаршированные перцы с секретом. От них ;Кулинария
907346593490;;Развлечения и юмор
907348237369;Когда не умеешь плавать .. ;Животные
